"cond_open","cond_close","stop_loss","profit","deals"
-1.1,0.8,-10,"231.02",150
-1.1,0.8,-20,"252.64",140
-1.1,0.8,-30,"219.46",140
-1.1,0.8,-40,"179.94",138
-1.1,0.9,-10,"251.49",146
-1.1,0.9,-20,"278.49",137
-1.1,0.9,-30,"248.35",137
-1.1,0.9,-40,"204.75",135
-1.1,1,-10,"199.11",134
-1.1,1,-20,"193.38",114
-1.1,1,-30,"207.24",108
-1.1,1,-40,"170.95",106
-1.1,1.1,-10,"214.56",127
-1.1,1.1,-20,"209.69",109
-1.1,1.1,-30,"220.65",103
-1.1,1.1,-40,"182.45",101
-1.1,1.2,-10,"233.06",126
-1.1,1.2,-20,"227.94",109
-1.1,1.2,-30,"235.74",103
-1.1,1.2,-40,"195.42",101
-1.1,1.3,-10,"235.32",118
-1.1,1.3,-20,"227.22",101
-1.1,1.3,-30,"233.74",95
-1.1,1.3,-40,"191.64",93
-1.1,1.4,-10,"233.71",109
-1.1,1.4,-20,"224.48",94
-1.1,1.4,-30,"243.74",91
-1.1,1.4,-40,"200.38",89
-1.1,1.5,-10,"170.47",103
-1.1,1.5,-20,"165.40",89
-1.1,1.5,-30,"151.11",85
-1.1,1.5,-40,"23.63",44
-1.1,1.6,-10,"196.04",104
-1.1,1.6,-20,"183.36",90
-1.1,1.6,-30,"167.54",86
-1.1,1.6,-40,"25.42",43
-1.1,1.7,-10,"173.61",97
-1.1,1.7,-20,"175.91",81
-1.1,1.7,-30,"166.38",79
-1.1,1.7,-40,"28.37",41
-1.1,1.8,-10,"195.89",91
-1.1,1.8,-20,"176.32",77
-1.1,1.8,-30,"166.95",75
-1.1,1.8,-40,"29.88",40
-1.1,1.9,-10,"235.15",89
-1.1,1.9,-20,"262.85",77
-1.1,1.9,-30,"178.85",76
-1.1,1.9,-40,"36.91",41
-1.1,2,-10,"204.17",87
-1.1,2,-20,"258.52",75
-1.1,2,-30,"175.52",74
-1.1,2,-40,"34.85",40
-1,0.1,-10,"159.16",213
-1,0.1,-20,"212.17",202
-1,0.1,-30,"212.17",202
-1,0.1,-40,"212.17",202
-1,0.2,-10,"188.94",208
-1,0.2,-20,"242.45",198
-1,0.2,-30,"242.45",198
-1,0.2,-40,"242.45",198
-1,0.3,-10,"205.54",206
-1,0.3,-20,"262.16",196
-1,0.3,-30,"262.16",196
-1,0.3,-40,"262.16",196
-1,0.4,-10,"210.14",196
-1,0.4,-20,"228.62",188
-1,0.4,-30,"196.78",188
-1,0.4,-40,"160.93",183
-1,0.5,-10,"196.12",191
-1,0.5,-20,"240.52",182
-1,0.5,-30,"207.52",182
-1,0.5,-40,"171.12",178
-1,0.6,-10,"212.26",185
-1,0.6,-20,"258.81",176
-1,0.6,-30,"224.04",176
-1,0.6,-40,"184.83",172
-1,0.7,-10,"209.64",182
-1,0.7,-20,"291.47",175
-1,0.7,-30,"254.56",175
-1,0.7,-40,"211.46",172
-1,0.8,-10,"217.87",173
-1,0.8,-20,"299.04",161
-1,0.8,-30,"261.42",161
-1,0.8,-40,"216.71",159
-1,0.9,-10,"244.08",162
-1,0.9,-20,"182.65",159
-1,0.9,-30,"276.29",150
-1,0.9,-40,"229.20",148
-1,1,-10,"189.07",148
-1,1,-20,"112.96",134
-1,1,-30,"236.64",121
-1,1,-40,"192.38",117
-1,1.1,-10,"203.18",142
-1,1.1,-20,"124.18",130
-1,1.1,-30,"258.05",118
-1,1.1,-40,"210.60",114
-1,1.2,-10,"226.83",140
-1,1.2,-20,"139.92",127
-1,1.2,-30,"281.69",117
-1,1.2,-40,"227.97",113
-1,1.3,-10,"226.40",130
-1,1.3,-20,"137.16",117
-1,1.3,-30,"275.51",107
-1,1.3,-40,"220.43",103
-1,1.4,-10,"225.70",121
-1,1.4,-20,"137.14",110
-1,1.4,-30,"287.64",103
-1,1.4,-40,"230.79",99
-1,1.5,-10,"162.42",114
-1,1.5,-20,"94.91",105
-1,1.5,-30,"183.92",97
-1,1.5,-40,"28.31",50
-1,1.6,-10,"181.93",112
-1,1.6,-20,"107.25",103
-1,1.6,-30,"191.50",94
-1,1.6,-40,"27.62",46
-1,1.7,-10,"162.26",105
-1,1.7,-20,"103.28",93
-1,1.7,-30,"191.93",87
-1,1.7,-40,"34.70",46
-1,1.8,-10,"177.08",98
-1,1.8,-20,"105.71",89
-1,1.8,-30,"190.16",82
-1,1.8,-40,"34.88",44
-1,1.9,-10,"218.19",97
-1,1.9,-20,"166.49",89
-1,1.9,-30,"200.11",83
-1,1.9,-40,"42.68",46
-1,2,-10,"209.10",92
-1,2,-20,"159.58",84
-1,2,-30,"192.34",78
-1,2,-40,"38.76",42
-0.9,0.1,-10,"184.60",265
-0.9,0.1,-20,"240.01",259
-0.9,0.1,-30,"240.01",259
-0.9,0.1,-40,"240.01",259
-0.9,0.2,-10,"208.76",251
-0.9,0.2,-20,"265.69",240
-0.9,0.2,-30,"265.69",240
-0.9,0.2,-40,"265.69",240
-0.9,0.3,-10,"228.78",240
-0.9,0.3,-20,"280.08",223
-0.9,0.3,-30,"280.08",223
-0.9,0.3,-40,"280.08",223
-0.9,0.4,-10,"211.60",231
-0.9,0.4,-20,"247.67",214
-0.9,0.4,-30,"212.75",213
-0.9,0.4,-40,"176.32",209
-0.9,0.5,-10,"204.02",226
-0.9,0.5,-20,"265.65",208
-0.9,0.5,-30,"228.88",207
-0.9,0.5,-40,"190.15",203
-0.9,0.6,-10,"211.76",218
-0.9,0.6,-20,"278.00",194
-0.9,0.6,-30,"240.00",193
-0.9,0.6,-40,"199.49",189
-0.9,0.7,-10,"207.97",210
-0.9,0.7,-20,"310.26",189
-0.9,0.7,-30,"271.57",189
-0.9,0.7,-40,"225.04",185
-0.9,0.8,-10,"230.56",198
-0.9,0.8,-20,"338.73",177
-0.9,0.8,-30,"297.36",177
-0.9,0.8,-40,"246.18",174
-0.9,0.9,-10,"257.41",178
-0.9,0.9,-20,"139.74",167
-0.9,0.9,-30,"282.62",150
-0.9,0.9,-40,"232.80",147
-0.9,1,-10,"203.46",160
-0.9,1,-20,"78.20",136
-0.9,1,-30,"230.42",114
-0.9,1,-40,"185.12",109
-0.9,1.1,-10,"251.58",154
-0.9,1.1,-20,"92.28",134
-0.9,1.1,-30,"244.59",111
-0.9,1.1,-40,"196.71",106
-0.9,1.2,-10,"195.11",137
-0.9,1.2,-20,"73.14",116
-0.9,1.2,-30,"216.04",97
-0.9,1.2,-40,"169.31",92
-0.9,1.3,-10,"222.78",135
-0.9,1.3,-20,"85.62",114
-0.9,1.3,-30,"249.47",97
-0.9,1.3,-40,"195.51",92
-0.9,1.4,-10,"238.40",129
-0.9,1.4,-20,"88.31",108
-0.9,1.4,-30,"266.87",94
-0.9,1.4,-40,"209.63",89
-0.9,1.5,-10,"171.17",123
-0.9,1.5,-20,"55.59",104
-0.9,1.5,-30,"167.71",89
-0.9,1.5,-40,"16.24",41
-0.9,1.6,-10,"252.20",128
-0.9,1.6,-20,"192.39",108
-0.9,1.6,-30,"198.40",91
-0.9,1.6,-40,"44.38",51
-0.9,1.7,-10,"216.85",120
-0.9,1.7,-20,"161.45",95
-0.9,1.7,-30,"170.14",80
-0.9,1.7,-40,"36.49",46
-0.9,1.8,-10,"220.94",111
-0.9,1.8,-20,"163.64",91
-0.9,1.8,-30,"171.25",76
-0.9,1.8,-40,"32.99",43
-0.9,1.9,-10,"274.05",110
-0.9,1.9,-20,"244.79",91
-0.9,1.9,-30,"210.14",84
-0.9,1.9,-40,"40.97",45
-0.9,2,-10,"230.64",101
-0.9,2,-20,"123.87",88
-0.9,2,-30,"182.06",74
-0.9,2,-40,"27.16",36
-0.8,0.1,-10,"196.86",337
-0.8,0.1,-20,"255.86",330
-0.8,0.1,-30,"255.86",330
-0.8,0.1,-40,"255.86",330
-0.8,0.2,-10,"240.80",318
-0.8,0.2,-20,"304.31",304
-0.8,0.2,-30,"304.31",304
-0.8,0.2,-40,"304.31",304
-0.8,0.3,-10,"270.75",303
-0.8,0.3,-20,"327.94",282
-0.8,0.3,-30,"327.94",282
-0.8,0.3,-40,"327.94",282
-0.8,0.4,-10,"293.01",280
-0.8,0.4,-20,"300.99",261
-0.8,0.4,-30,"260.58",260
-0.8,0.4,-40,"215.34",252
-0.8,0.5,-10,"305.47",275
-0.8,0.5,-20,"346.64",254
-0.8,0.5,-30,"301.63",253
-0.8,0.5,-40,"249.45",245
-0.8,0.6,-10,"283.89",260
-0.8,0.6,-20,"356.83",230
-0.8,0.6,-30,"441.20",226
-0.8,0.6,-40,"441.20",226
-0.8,0.7,-10,"286.24",249
-0.8,0.7,-20,"317.08",221
-0.8,0.7,-30,"344.33",217
-0.8,0.7,-40,"284.72",211
-0.8,0.8,-10,"328.91",241
-0.8,0.8,-20,"357.75",213
-0.8,0.8,-30,"388.47",209
-0.8,0.8,-40,"321.41",204
-0.8,0.9,-10,"351.12",214
-0.8,0.9,-20,"147.88",199
-0.8,0.9,-30,"345.38",173
-0.8,0.9,-40,"282.57",168
-0.8,1,-10,"211.78",189
-0.8,1,-20,"76.12",158
-0.8,1,-30,"195.40",135
-0.8,1,-40,"31.00",74
-0.8,1.1,-10,"275.84",185
-0.8,1.1,-20,"97.68",158
-0.8,1.1,-30,"211.14",131
-0.8,1.1,-40,"35.39",73
-0.8,1.2,-10,"187.07",156
-0.8,1.2,-20,"65.34",131
-0.8,1.2,-30,"174.22",112
-0.8,1.2,-40,"34.23",67
-0.8,1.3,-10,"184.89",142
-0.8,1.3,-20,"62.12",118
-0.8,1.3,-30,"178.87",101
-0.8,1.3,-40,"25.79",54
-0.8,1.4,-10,"198.09",135
-0.8,1.4,-20,"61.45",110
-0.8,1.4,-30,"193.60",98
-0.8,1.4,-40,"23.85",49
-0.8,1.5,-10,"193.02",128
-0.8,1.5,-20,"-24.73",62
-0.8,1.5,-30,"49.37",50
-0.8,1.5,-40,"24.28",45
-0.8,1.6,-10,"244.01",132
-0.8,1.6,-20,"-17.51",64
-0.8,1.6,-30,"59.77",50
-0.8,1.6,-40,"32.03",45
-0.8,1.7,-10,"223.45",125
-0.8,1.7,-20,"-15.34",61
-0.8,1.7,-30,"50.26",45
-0.8,1.7,-40,"23.80",40
-0.8,1.8,-10,"239.12",118
-0.8,1.8,-20,"-47.85",57
-0.8,1.8,-30,"54.49",45
-0.8,1.8,-40,"26.68",40
-0.8,1.9,-10,"294.48",117
-0.8,1.9,-20,"-29.83",61
-0.8,1.9,-30,"86.24",55
-0.8,1.9,-40,"51.56",50
-0.8,2,-10,"284.04",110
-0.8,2,-20,"-30.38",57
-0.8,2,-30,"79.16",49
-0.8,2,-40,"48.00",45
-0.7,0.1,-10,"235.89",431
-0.7,0.1,-20,"269.59",426
-0.7,0.1,-30,"269.59",426
-0.7,0.1,-40,"269.59",426
-0.7,0.2,-10,"308.53",411
-0.7,0.2,-20,"346.52",401
-0.7,0.2,-30,"346.52",401
-0.7,0.2,-40,"346.52",401
-0.7,0.3,-10,"300.97",349
-0.7,0.3,-20,"358.06",320
-0.7,0.3,-30,"358.06",320
-0.7,0.3,-40,"358.06",320
-0.7,0.4,-10,"241.20",327
-0.7,0.4,-20,"317.63",269
-0.7,0.4,-30,"275.00",267
-0.7,0.4,-40,"222.55",253
-0.7,0.5,-10,"255.74",320
-0.7,0.5,-20,"290.43",263
-0.7,0.5,-30,"331.89",256
-0.7,0.5,-40,"269.99",243
-0.7,0.6,-10,"275.42",296
-0.7,0.6,-20,"288.06",240
-0.7,0.6,-30,"453.65",227
-0.7,0.6,-40,"453.65",227
-0.7,0.7,-10,"243.46",279
-0.7,0.7,-20,"171.62",218
-0.7,0.7,-30,"259.99",181
-0.7,0.7,-40,"210.23",174
-0.7,0.8,-10,"275.48",264
-0.7,0.8,-20,"253.34",207
-0.7,0.8,-30,"315.42",183
-0.7,0.8,-40,"256.75",177
-0.7,0.9,-10,"185.20",219
-0.7,0.9,-20,"60.64",166
-0.7,0.9,-30,"172.85",143
-0.7,0.9,-40,"111.33",139
-0.7,1,-10,"200.26",213
-0.7,1,-20,"55.30",163
-0.7,1,-30,"127.70",137
-0.7,1,-40,"-14.64",74
-0.7,1.1,-10,"220.69",206
-0.7,1.1,-20,"62.90",158
-0.7,1.1,-30,"142.86",134
-0.7,1.1,-40,"-10.86",73
-0.7,1.2,-10,"220.59",181
-0.7,1.2,-20,"72.21",134
-0.7,1.2,-30,"186.61",114
-0.7,1.2,-40,"23.29",58
-0.7,1.3,-10,"259.73",167
-0.7,1.3,-20,"82.44",127
-0.7,1.3,-30,"205.09",108
-0.7,1.3,-40,"24.31",53
-0.7,1.4,-10,"262.10",160
-0.7,1.4,-20,"73.58",114
-0.7,1.4,-30,"206.03",101
-0.7,1.4,-40,"19.41",47
-0.7,1.5,-10,"213.04",145
-0.7,1.5,-20,"-39.78",61
-0.7,1.5,-30,"66.94",56
-0.7,1.5,-40,"38.79",51
-0.7,1.6,-10,"251.89",145
-0.7,1.6,-20,"-35.81",60
-0.7,1.6,-30,"78.61",56
-0.7,1.6,-40,"45.93",50
-0.7,1.7,-10,"212.76",133
-0.7,1.7,-20,"-35.37",55
-0.7,1.7,-30,"75.78",51
-0.7,1.7,-40,"42.99",45
-0.7,1.8,-10,"223.37",124
-0.7,1.8,-20,"-59.54",52
-0.7,1.8,-30,"82.66",51
-0.7,1.8,-40,"47.88",45
-0.7,1.9,-10,"165.42",120
-0.7,1.9,-20,"-49.56",51
-0.7,1.9,-30,"90.30",55
-0.7,1.9,-40,"52.73",49
-0.7,2,-10,"227.52",114
-0.7,2,-20,"-48.80",49
-0.7,2,-30,"98.40",50
-0.7,2,-40,"61.30",45
-0.6,0.1,-10,"172.82",529
-0.6,0.1,-20,"202.33",497
-0.6,0.1,-30,"62.18",472
-0.6,0.1,-40,"-1.06",471
-0.6,0.2,-10,"242.74",496
-0.6,0.2,-20,"157.65",475
-0.6,0.2,-30,"98.93",439
-0.6,0.2,-40,"21.41",438
-0.6,0.3,-10,"287.44",406
-0.6,0.3,-20,"174.99",368
-0.6,0.3,-30,"108.72",334
-0.6,0.3,-40,"27.43",333
-0.6,0.4,-10,"221.04",364
-0.6,0.4,-20,"62.00",300
-0.6,0.4,-30,"71.40",277
-0.6,0.4,-40,"156.13",258
-0.6,0.5,-10,"233.06",345
-0.6,0.5,-20,"56.52",268
-0.6,0.5,-30,"63.63",219
-0.6,0.5,-40,"153.62",204
-0.6,0.6,-10,"168.89",267
-0.6,0.6,-20,"77.27",206
-0.6,0.6,-30,"259.99",175
-0.6,0.6,-40,"259.99",175
-0.6,0.7,-10,"168.33",249
-0.6,0.7,-20,"59.41",194
-0.6,0.7,-30,"185.68",163
-0.6,0.7,-40,"142.70",153
-0.6,0.8,-10,"184.12",232
-0.6,0.8,-20,"38.03",168
-0.6,0.8,-30,"150.53",142
-0.6,0.8,-40,"111.75",133
-0.6,0.9,-10,"184.44",217
-0.6,0.9,-20,"68.91",152
-0.6,0.9,-30,"161.25",132
-0.6,0.9,-40,"118.69",123
-0.6,1,-10,"206.68",205
-0.6,1,-20,"101.53",164
-0.6,1,-30,"211.57",140
-0.6,1,-40,"34.44",83
-0.6,1.1,-10,"222.57",197
-0.6,1.1,-20,"104.40",155
-0.6,1.1,-30,"216.26",132
-0.6,1.1,-40,"39.52",80
-0.6,1.2,-10,"108.59",177
-0.6,1.2,-20,"36.49",136
-0.6,1.2,-30,"234.81",129
-0.6,1.2,-40,"26.84",66
-0.6,1.3,-10,"176.55",170
-0.6,1.3,-20,"23.67",130
-0.6,1.3,-30,"228.37",117
-0.6,1.3,-40,"30.61",64
-0.6,1.4,-10,"185.70",167
-0.6,1.4,-20,"24.93",121
-0.6,1.4,-30,"237.34",110
-0.6,1.4,-40,"27.73",58
-0.6,1.5,-10,"222.29",156
-0.6,1.5,-20,"-45.19",76
-0.6,1.5,-30,"59.81",58
-0.6,1.5,-40,"28.55",50
-0.6,1.6,-10,"268.60",156
-0.6,1.6,-20,"0.25",80
-0.6,1.6,-30,"64.94",56
-0.6,1.6,-40,"31.73",48
-0.6,1.7,-10,"211.55",149
-0.6,1.7,-20,"-17.02",74
-0.6,1.7,-30,"52.83",73
-0.6,1.7,-40,"-26.26",63
-0.6,1.8,-10,"211.60",129
-0.6,1.8,-20,"-41.66",60
-0.6,1.8,-30,"72.03",51
-0.6,1.8,-40,"35.69",43
-0.6,1.9,-10,"121.10",121
-0.6,1.9,-20,"-43.37",56
-0.6,1.9,-30,"74.04",49
-0.6,1.9,-40,"35.92",41
-0.6,2,-10,"120.36",117
-0.6,2,-20,"-42.84",54
-0.6,2,-30,"71.29",45
-0.6,2,-40,"35.20",38
-0.5,0.1,-10,"33.88",619
-0.5,0.1,-20,"79.16",545
-0.5,0.1,-30,"54.83",530
-0.5,0.1,-40,"-4.70",519
-0.5,0.2,-10,"43.18",526
-0.5,0.2,-20,"3.76",455
-0.5,0.2,-30,"72.30",396
-0.5,0.2,-40,"5.53",385
-0.5,0.3,-10,"74.90",464
-0.5,0.3,-20,"11.46",367
-0.5,0.3,-30,"79.80",302
-0.5,0.3,-40,"9.04",291
-0.5,0.4,-10,"82.73",407
-0.5,0.4,-20,"-45.24",260
-0.5,0.4,-30,"-16.11",199
-0.5,0.4,-40,"-49.56",189
-0.5,0.5,-10,"58.18",362
-0.5,0.5,-20,"-60.22",218
-0.5,0.5,-30,"0.52",217
-0.5,0.5,-40,"-46.32",154
-0.5,0.6,-10,"95.07",322
-0.5,0.6,-20,"-31.26",172
-0.5,0.6,-30,"33.67",122
-0.5,0.6,-40,"19.34",122
-0.5,0.7,-10,"94.84",296
-0.5,0.7,-20,"-39.22",131
-0.5,0.7,-30,"17.17",84
-0.5,0.7,-40,"4.44",83
-0.5,0.8,-10,"80.87",289
-0.5,0.8,-20,"-23.76",150
-0.5,0.8,-30,"42.35",102
-0.5,0.8,-40,"27.35",102
-0.5,0.9,-10,"163.51",256
-0.5,0.9,-20,"-15.94",121
-0.5,0.9,-30,"49.02",94
-0.5,0.9,-40,"33.68",94
-0.5,1,-10,"183.09",243
-0.5,1,-20,"61.31",169
-0.5,1,-30,"201.00",139
-0.5,1,-40,"40.77",86
-0.5,1.1,-10,"136.82",220
-0.5,1.1,-20,"41.19",147
-0.5,1.1,-30,"92.30",114
-0.5,1.1,-40,"21.54",67
-0.5,1.2,-10,"74.79",210
-0.5,1.2,-20,"-13.70",135
-0.5,1.2,-30,"91.42",106
-0.5,1.2,-40,"26.03",63
-0.5,1.3,-10,"111.43",201
-0.5,1.3,-20,"20.51",137
-0.5,1.3,-30,"106.99",104
-0.5,1.3,-40,"32.66",64
-0.5,1.4,-10,"131.54",194
-0.5,1.4,-20,"23.32",129
-0.5,1.4,-30,"116.62",100
-0.5,1.4,-40,"28.32",56
-0.5,1.5,-10,"142.87",181
-0.5,1.5,-20,"-40.90",79
-0.5,1.5,-30,"13.15",56
-0.5,1.5,-40,"31.47",55
-0.5,1.6,-10,"210.93",180
-0.5,1.6,-20,"105.27",127
-0.5,1.6,-30,"18.81",56
-0.5,1.6,-40,"37.66",55
-0.5,1.7,-10,"309.15",166
-0.5,1.7,-20,"130.95",125
-0.5,1.7,-30,"26.88",57
-0.5,1.7,-40,"-13.39",77
-0.5,1.8,-10,"195.22",149
-0.5,1.8,-20,"61.36",110
-0.5,1.8,-30,"14.10",45
-0.5,1.8,-40,"33.66",45
-0.5,1.9,-10,"192.20",142
-0.5,1.9,-20,"49.35",99
-0.5,1.9,-30,"29.43",48
-0.5,1.9,-40,"52.01",48
-0.5,2,-10,"147.84",136
-0.5,2,-20,"70.65",94
-0.5,2,-30,"13.72",40
-0.5,2,-40,"-14.27",39
-0.4,0.1,-10,"-37.26",786
-0.4,0.1,-20,"30.48",464
-0.4,0.1,-30,"42.61",380
-0.4,0.1,-40,"70.28",360
-0.4,0.2,-10,"-12.96",632
-0.4,0.2,-20,"-35.28",379
-0.4,0.2,-30,"4.22",313
-0.4,0.2,-40,"-14.97",287
-0.4,0.3,-10,"24.88",560
-0.4,0.3,-20,"-12.55",320
-0.4,0.3,-30,"-32.35",219
-0.4,0.3,-40,"-58.78",202
-0.4,0.4,-10,"35.83",489
-0.4,0.4,-20,"3.51",298
-0.4,0.4,-30,"-45.79",167
-0.4,0.4,-40,"-71.62",141
-0.4,0.5,-10,"86.99",397
-0.4,0.5,-20,"177.04",272
-0.4,0.5,-30,"-31.25",177
-0.4,0.5,-40,"-64.66",150
-0.4,0.6,-10,"105.52",374
-0.4,0.6,-20,"16.94",250
-0.4,0.6,-30,"-26.61",167
-0.4,0.6,-40,"-62.34",142
-0.4,0.7,-10,"95.30",305
-0.4,0.7,-20,"29.49",233
-0.4,0.7,-30,"-35.89",115
-0.4,0.7,-40,"-66.66",100
-0.4,0.8,-10,"117.86",305
-0.4,0.8,-20,"43.49",223
-0.4,0.8,-30,"-31.43",112
-0.4,0.8,-40,"-65.32",94
-0.4,0.9,-10,"101.77",267
-0.4,0.9,-20,"83.61",213
-0.4,0.9,-30,"-32.82",90
-0.4,0.9,-40,"-66.08",75
-0.4,1,-10,"129.13",246
-0.4,1,-20,"53.18",185
-0.4,1,-30,"46.46",145
-0.4,1,-40,"-66.01",67
-0.4,1.1,-10,"156.70",243
-0.4,1.1,-20,"51.33",170
-0.4,1.1,-30,"39.97",130
-0.4,1.1,-40,"-65.93",59
-0.4,1.2,-10,"173.68",220
-0.4,1.2,-20,"70.65",157
-0.4,1.2,-30,"39.21",120
-0.4,1.2,-40,"-64.40",62
-0.4,1.3,-10,"118.00",221
-0.4,1.3,-20,"96.37",155
-0.4,1.3,-30,"57.01",119
-0.4,1.3,-40,"-64.97",55
-0.4,1.4,-10,"-1.94",185
-0.4,1.4,-20,"2.23",134
-0.4,1.4,-30,"2.83",96
-0.4,1.4,-40,"-63.59",54
-0.4,1.5,-10,"43.16",169
-0.4,1.5,-20,"1.27",124
-0.4,1.5,-30,"-44.54",59
-0.4,1.5,-40,"-63.32",51
-0.4,1.6,-10,"148.31",177
-0.4,1.6,-20,"96.73",135
-0.4,1.6,-30,"-40.78",34
-0.4,1.6,-40,"-69.78",28
-0.4,1.7,-10,"210.09",183
-0.4,1.7,-20,"12.05",115
-0.4,1.7,-30,"-24.06",52
-0.4,1.7,-40,"-61.86",46
-0.4,1.8,-10,"187.13",174
-0.4,1.8,-20,"15.80",112
-0.4,1.8,-30,"-25.33",49
-0.4,1.8,-40,"-61.10",45
-0.4,1.9,-10,"129.29",159
-0.4,1.9,-20,"-17.33",93
-0.4,1.9,-30,"33.39",51
-0.4,1.9,-40,"-11.09",42
-0.4,2,-10,"106.28",145
-0.4,2,-20,"60.05",111
-0.4,2,-30,"-35.64",51
-0.4,2,-40,"-57.40",45
-0.3,0.1,-10,"-52.78",872
-0.3,0.1,-20,"-24.41",477
-0.3,0.1,-30,"-11.55",404
-0.3,0.1,-40,"-23.48",388
-0.3,0.2,-10,"-26.02",702
-0.3,0.2,-20,"-19.47",418
-0.3,0.2,-30,"-29.41",334
-0.3,0.2,-40,"-58.34",301
-0.3,0.3,-10,"48.04",683
-0.3,0.3,-20,"79.51",450
-0.3,0.3,-30,"-6.65",345
-0.3,0.3,-40,"-45.68",293
-0.3,0.4,-10,"17.56",478
-0.3,0.4,-20,"72.40",332
-0.3,0.4,-30,"3.66",258
-0.3,0.4,-40,"-38.36",235
-0.3,0.5,-10,"-38.96",411
-0.3,0.5,-20,"30.94",240
-0.3,0.5,-30,"7.95",216
-0.3,0.5,-40,"-34.69",197
-0.3,0.6,-10,"-25.26",372
-0.3,0.6,-20,"-26.57",196
-0.3,0.6,-30,"-1.45",201
-0.3,0.6,-40,"-90.62",104
-0.3,0.7,-10,"-18.17",327
-0.3,0.7,-20,"18.90",192
-0.3,0.7,-30,"60.54",190
-0.3,0.7,-40,"10.39",166
-0.3,0.8,-10,"3.08",292
-0.3,0.8,-20,"107.20",194
-0.3,0.8,-30,"72.95",174
-0.3,0.8,-40,"23.40",160
-0.3,0.9,-10,"48.44",277
-0.3,0.9,-20,"41.57",192
-0.3,0.9,-30,"41.51",127
-0.3,0.9,-40,"-15.29",158
-0.3,1,-10,"51.42",238
-0.3,1,-20,"57.66",179
-0.3,1,-30,"39.73",112
-0.3,1,-40,"-20.72",129
-0.3,1.1,-10,"60.69",239
-0.3,1.1,-20,"62.94",204
-0.3,1.1,-30,"58.79",118
-0.3,1.1,-40,"3.14",149
-0.3,1.2,-10,"35.91",222
-0.3,1.2,-20,"28.82",153
-0.3,1.2,-30,"39.70",84
-0.3,1.2,-40,"-3.58",74
-0.3,1.3,-10,"67.74",218
-0.3,1.3,-20,"47.33",158
-0.3,1.3,-30,"45.09",119
-0.3,1.3,-40,"9.09",78
-0.3,1.4,-10,"18.43",199
-0.3,1.4,-20,"166.72",149
-0.3,1.4,-30,"113.18",99
-0.3,1.4,-40,"38.59",84
-0.3,1.5,-10,"7.88",189
-0.3,1.5,-20,"69.05",134
-0.3,1.5,-30,"51.83",69
-0.3,1.5,-40,"-2.33",58
-0.3,1.6,-10,"27.72",187
-0.3,1.6,-20,"65.96",126
-0.3,1.6,-30,"66.53",77
-0.3,1.6,-40,"4.49",61
-0.3,1.7,-10,"35.40",160
-0.3,1.7,-20,"89.70",121
-0.3,1.7,-30,"66.06",74
-0.3,1.7,-40,"-6.12",90
-0.3,1.8,-10,"46.91",160
-0.3,1.8,-20,"53.66",119
-0.3,1.8,-30,"50.03",91
-0.3,1.8,-40,"24.17",64
-0.3,1.9,-10,"15.70",148
-0.3,1.9,-20,"26.42",111
-0.3,1.9,-30,"45.46",83
-0.3,1.9,-40,"23.21",61
-0.3,2,-10,"61.24",150
-0.3,2,-20,"14.22",93
-0.3,2,-30,"83.70",82
-0.3,2,-40,"-3.64",45
-0.2,0.1,-10,"-60.76",929
-0.2,0.1,-20,"-19.44",511
-0.2,0.1,-30,"-39.73",432
-0.2,0.1,-40,"-62.74",367
-0.2,0.2,-10,"-21.47",733
-0.2,0.2,-20,"-25.59",475
-0.2,0.2,-30,"7.59",324
-0.2,0.2,-40,"-60.94",288
-0.2,0.3,-10,"-10.51",590
-0.2,0.3,-20,"-31.21",349
-0.2,0.3,-30,"-15.03",302
-0.2,0.3,-40,"-90.67",160
-0.2,0.4,-10,"-1.71",571
-0.2,0.4,-20,"49.58",313
-0.2,0.4,-30,"2.33",232
-0.2,0.4,-40,"-40.80",201
-0.2,0.5,-10,"-17.70",396
-0.2,0.5,-20,"114.37",287
-0.2,0.5,-30,"4.50",175
-0.2,0.5,-40,"-40.81",164
-0.2,0.6,-10,"25.63",367
-0.2,0.6,-20,"-36.84",229
-0.2,0.6,-30,"-24.66",203
-0.2,0.6,-40,"-90.67",86
-0.2,0.7,-10,"-8.17",337
-0.2,0.7,-20,"0.94",240
-0.2,0.7,-30,"68.96",183
-0.2,0.7,-40,"93.98",169
-0.2,0.8,-10,"47.30",316
-0.2,0.8,-20,"307.41",244
-0.2,0.8,-30,"250.43",183
-0.2,0.8,-40,"78.91",128
-0.2,0.9,-10,"28.95",278
-0.2,0.9,-20,"83.85",179
-0.2,0.9,-30,"161.61",164
-0.2,0.9,-40,"-27.43",63
-0.2,1,-10,"38.18",229
-0.2,1,-20,"170.00",171
-0.2,1,-30,"58.02",131
-0.2,1,-40,"-11.43",116
-0.2,1.1,-10,"10.79",255
-0.2,1.1,-20,"226.83",185
-0.2,1.1,-30,"49.37",118
-0.2,1.1,-40,"-44.30",104
-0.2,1.2,-10,"67.04",239
-0.2,1.2,-20,"96.60",125
-0.2,1.2,-30,"369.17",142
-0.2,1.2,-40,"51.13",67
-0.2,1.3,-10,"52.16",201
-0.2,1.3,-20,"258.60",160
-0.2,1.3,-30,"249.82",128
-0.2,1.3,-40,"151.66",108
-0.2,1.4,-10,"194.45",204
